No,Title,Text,ScienceFiction,Fantasy,News,ScientificPaper,Biography
757,Dark Journey, The Yuuzhan Vong have claimed Coruscant as their new capital  and the survivors of the battle of the planet  including the Skywalkers and the Solos  escape to rendezvous with other survivors within the Hapes Consortium  Meanwhile  in the Myrkr system  Jaina Solo and the survivors of the mission to exterminate the voxyn escape aboard a captured Yuuzhan Vong frigate named the Ksstar in order to meet up with Jaina family on Hapes  On the Ksstars heels is the likes of Khalee Lah  the fanatical warrior son of Vong Warmaster Tsavong Lah  and his charge  Priest Harrar  Their pursuit of Jaina and her comrades convinces Jaina to rename the captured Vong ship the Trickster in order to play mind games on the invaders; as one of their goddesses  Yun Harla  is a trickster  Jaina audacity is looked upon as blasphemy  As this happens  the Skywalkers and Solos' Jedi friends sense Jacen Solo death  although  strangely enough  Jacen family members themselves do not sense this  On Hapes  Jaina dead brother  Anakin  is given a proper funeral via cremation  Meanwhile  former Hapan Queen Mother Ta'a Chume sees how weak the current Queen Mother  and her daughter in law  Tenenial Djo is  Since the Hapans had suffered a grievous loss against the Yuuzhan Vong at Fondor about a year earlier  that loss sent waves of loss and pain into the Force sensitive Tenenial that caused her to miscarry her unborn child  As a result  Tenenial became weak  both physically and emotionally from the trauma of the experience  So Ta'a Chume looks to find a replacement for the weak Queen Mother  Tenenial own daughter  Tenel Ka  is unlikely due to her owing to her Jedi and warrior heritage  Jaina  on the other hand  in the midst of her brothers' losses and her anger and hatred for the Yuuzhan Vong  displays a commanding air about her that makes her a potential candidate to replace Tenenial Djo  Meanwhile  Jaina  with the help of Kyp Durron and Jagged Fel  fights back against the combined forces of the Yuuzhan Vong and their supporters  However  these experiences begin to pull Jaina closer to the dark side of the Force  just like her grandfather  Anakin Skywalker  considering how she practically embraced it at Myrkr in the previous novel  In the end  however  with the help of her friends and family  Jaina is able to overcome the temptations of the dark side  remembers her place as a Jedi  and rejects Ta'a Chume offer to become the next Hapan Queen Mother  Instead  in the wake of Tenenial Djo mysterious death by poison  which was no doubt plotted by Ta'a Chume herself  Tenel Ka assumes the throne in time to combat the incoming Vong fleet prepared to invade Hapes  As for Khalee Lah and Harrar  the former experience in combating Jaina has driven him to feel such shame and self loathing that Harrar assists in his suicide  The priest himself wonders whether or not Jaina herself is the human avatar of Yun Harla herself ,1,0,0,0,0
758,Enemy Lines: Rebel Dream, Following the Yuuzhan Vong capture of Coruscant  General Wedge Antilles  leading New Republic Fleet Group Two  successfully capture and intend to hold the Vong held world of Borleias  This becomes convenient for the New Republic Senators  under unofficial leadership from Councilor Pwoe  to gather up their resources in order to find a new capital for the Republic  Later  after the actions they took within the Hapes Consortium  Jaina Solo  Kyp Durron  and Jagged Fel become part of the occupation force of Borleias  and Jaina and Jag begin to develop a romantic relationship as a result of their time together fighting the Vong in the solar system  As the fighting in the Borleias system increases  it attracts the expertise of Supreme Commander Czulkang Lah  father of Warmaster Tsavong Lah  who soon becomes Wedge Antilles enemy in the occupation of Borleias  Meanwhile  Luke Skywalker senses a dark presence on Yuuzhan Vong held Coruscant that has nothing to do with the Vong themselves  So he organizes a strike team consisting of himself  his wife Mara  Tahiri Veila  and Wraith Squadron in order to infiltrate Coruscant and then find and eliminate the dark presence there  With help from Lando Calrissian  they successfully arrive on Coruscant to begin their mission  At Coruscant  treacherous New Republic Senator Viqi Shesh is scheduled to be executed  since her usefulness in helping the Vong in their invasion is gone  However  Shesh makes up a lie that allows her to live when she says that the shapers that grafted Tsavong Lah artificial arm had intentionally set it to rot; the purpose of this is to force him to secretly do their bidding  or he would become a Shamed One  Lah looks into this with the help of Master Shaper Nen Yim  and finds strong evidence that there is indeed such a conspiracy forming against him  Meanwhile  Viqi Shesh herself is controlling an innocent holocam operator named Tam Elgrin  working as a civilian assistant on Borleias  via a Yuuzhan Vong implant  At the end of the novel  Tam is able to overcome his conditioning  even when it nearly costs him his life  just before the New Republic launch into another engagement against the Vong  This engagement incorporates a tactic from the once great Galactic Empire that forces the Vong to go into a temporary tactical retreat ,1,0,0,0,0
759,Not Applicable,Turing machines and G\odel numbers are important pillars of the theory of computation  Thus  any computational architecture needs to show how it could relate to Turing machines and how stable implementations of Turing computation are possible  In this chapter  we implement universal Turing computation in a neural field environment  To this end  we employ the canonical symbologram representation of a Turing machine obtained from a G\odel encoding of its symbolic repertoire and generalized shifts  The resulting nonlinear dynamical automaton (NDA) is a piecewise affine linear map acting on the unit square that is partitioned into rectangular domains  Instead of looking at point dynamics in phase space  we then consider functional dynamics of probability distributions functions (p d f s) over phase space  This is generally described by a Frobenius Perron integral transformation that can be regarded as a neural field equation over the unit square as feature space of a dynamic field theory (DFT)  Solving the Frobenius Perron equation yields that uniform p d f s with rectangular support are mapped onto uniform p d f s with rectangular support  again  We call the resulting representation \emph{dynamic field automaton} ,0,0,0,1,0
760,Not Applicable,RNA sequencing has revolutionized biomedical research and  in particular  our ability to study gene alternative splicing  The problem has important implications for human health  as alternative splicing may be involved in malfunctions at the cellular level and multiple diseases  However  the high dimensional nature of the data and the existence of experimental biases pose serious data analysis challenges  We find that the standard data summaries used to study alternative splicing are severely limited  as they ignore a substantial amount of valuable information  Current data analysis methods are based on such summaries and are hence suboptimal  Further  they have limited flexibility in accounting for technical biases  We propose novel data summaries and a Bayesian modeling framework that overcome these limitations and determine biases in a nonparametric  highly flexible manner  These summaries adapt naturally to the rapid improvements in sequencing technology  We provide efficient point estimates and uncertainty assessments  The approach allows to study alternative splicing patterns for individual samples and can also be the basis for downstream analyses  We found a severalfold improvement in estimation mean square error compared popular approaches in simulations  and substantially higher consistency between replicates in experimental data  Our findings indicate the need for adjusting the routine summarization and analysis of alternative splicing RNA seq studies  We provide a software implementation in the R package casper ,0,0,0,1,0
761,Not Applicable,Queuing models provide insight into the temporal inhomogeneity of human dynamics  characterized by the broad distribution of waiting times of individuals performing tasks  We study the queuing model of an agent trying to execute a task of interest  the priority of which may vary with time due to the agent state of mind  However  its execution is disrupted by other tasks of random priorities  By considering the priority of the task of interest either decreasing or increasing algebraically in time  we analytically obtain and numerically confirm the bimodal and unimodal waiting time distributions with power law decaying tails  respectively  These results are also compared to the updating time distribution of papers in the arXiv org and the processing time distribution of papers in Physical Review journals  Our analysis helps to understand human task execution in a more realistic scenario ,0,0,0,1,0
762,Not Applicable,In a multiple object auction  every bidder tries to win as many objects as possible with a bidding algorithm  This paper studies position randomized auctions  which form a special class of multiple object auctions where a bidding algorithm consists of an initial bid sequence and an algorithm for randomly permuting the sequence  We are especially concerned with situations where some bidders know the bidding algorithms of others  For the case of only two bidders  we give an optimal bidding algorithm for the disadvantaged bidder  Our result generalizes previous work by allowing the bidders to have unequal budgets  One might naturally anticipate that the optimal expected numbers of objects won by the bidders would be proportional to their budgets  Surprisingly  this is not true  Our new algorithm runs in optimal O(n) time in a straightforward manner  The case with more than two bidders is open ,0,0,0,1,0
763,Not Applicable,In arXiv:1109 6438v1 [math AG] we introduced and studied a notion of algebraic entropy  In this paper we will give an application of algebraic entropy in proving Kunz Regularity Criterion for all contracting self maps of finite length of Noetherian local rings in arbitrary characteristic  Some conditions of Kunz Criterion have already been extended to the general case by Avramov  Iyengar and Miller in arXiv:math/0312412v2 [math AC]  using different methods ,0,0,0,1,0
764,Not Applicable,We consider a set of k autonomous robots that are endowed with visibility sensors (but that are otherwise unable to communicate) and motion actuators  Those robots must collaborate to reach a sin  gle vertex that is unknown beforehand  and to remain there hereafter  Previous works on gathering in ring shaped networks suggest that there exists a tradeoff between the size of the set of potential initial configurations  and the power of the sensing capabilities of the robots (i e  the larger the initial configuration set  the most powerful the sensor needs to be)  We prove that there is no such trade off  We propose a gathering protocol for an odd number of robots in a ring shaped network that allows symmetric but not periodic configurations as initial configurations  yet uses only local weak multiplicity detection  Robots are assumed to be anonymous and oblivious  and the execution model is the non atomic CORDA model with asynchronous fair scheduling  Our protocol allows the largest set of initial configurations (with respect to impossibility results) yet uses the weakest multiplicity detector to date  The time complexity of our protocol is O(n2)  where n denotes the size of the ring  Compared to previous work that also uses local weak multiplicity detection  we do not have the constraint that k < n/2 (here  we simply have 2 < k < n   3) ,0,0,0,1,0
765,Not Applicable,The Fermilab Linac delivers a variable intensity  400 MeV beam to the The MuCool Test Area experimental hall via a beam line specifically designed to facilitate measurements of the Linac beam emittance and properties  A 10 m  dispersion free and magnet free straight utilizes an upstream quadrupole focusing triplet in combination with the necessary in straight beam diagnostics to fully characterize the transverse beam properties  Since the Linac does not produce a strictly elliptical phase space  tomography must be performed on the profile data to retrieve the actual particle distribution in phase space  This is achieved by rotating the phase space distribution using different waist focusing conditions of the upstream triplet and performing a de convolution of the profile data  Preliminary measurements using this diagnostic section are reported here ,0,0,0,1,0
766,Not Applicable,Let R be the quotient of a polynomial ring over a field k by an ideal generated by monomials  We derive a formula for the multigraded Poincare' series of R  i e   the generating function for the ranks of the modules in a minimal multigraded free resolution of k over R  The formula can be expressed in terms of the homology of lower intervals in a certain lattice associated to the minimal set of generators for the ideal ,0,0,0,1,0
767,Not Applicable,Discontinuity preserving smoothing is a fundamentally important procedure that is useful in a wide variety of image processing contexts  It is directly useful for noise reduction  and frequently used as an intermediate step in higher level algorithms  For example  it can be particularly useful in edge detection and segmentation  Three well known algorithms for discontinuity preserving smoothing are nonlinear anisotropic diffusion  bilateral filtering  and mean shift filtering  Although slight differences make them each better suited to different tasks  all are designed to preserve discontinuities while smoothing  However  none of them satisfy this goal perfectly: they each have exception cases in which smoothing may occur across hard edges  The principal contribution of this paper is the identification of a property we call edge awareness that should be satisfied by any discontinuity preserving smoothing algorithm  This constraint can be incorporated into existing algorithms to improve quality  and usually has negligible changes in runtime performance and/or complexity  We present modifications necessary to augment diffusion and mean shift  as well as a new formulation of the bilateral filter that unifies the spatial and range spaces to achieve edge awareness ,0,0,0,1,0
768,Not Applicable,We investigate the properties of the Hybrid Monte Carlo algorithm (HMC) in high dimensions  HMC develops a Markov chain reversible w r t  a given target distribution $\Pi$ by using separable Hamiltonian dynamics with potential $ \log\Pi$  The additional momentum variables are chosen at random from the Boltzmann distribution and the continuous time Hamiltonian dynamics are then discretised using the leapfrog scheme  The induced bias is removed via a Metropolis Hastings accept/reject rule  In the simplified scenario of independent  identically distributed components  we prove that  to obtain an $\mathcal{O}(1)$ acceptance probability as the dimension $d$ of the state space tends to $\infty$  the leapfrog step size $h$ should be scaled as $h= l \times d^{ 1/4}$  Therefore  in high dimensions  HMC requires $\mathcal{O}(d^{1/4})$ steps to traverse the state space  We also identify analytically the asymptotically optimal acceptance probability  which turns out to be 0 651 (to three decimal places)  This is the choice which optimally balances the cost of generating a proposal  which {\em decreases} as $l$ increases  against the cost related to the average number of proposals required to obtain acceptance  which {\em increases} as $l$ increases ,0,0,0,1,0
769,Not Applicable,Consider an Erd\os Renyi random graph in which each edge is present independently with probability 1/2  except for a subset $\sC_N$ of the vertices that form a clique (a completely connected subgraph)  We consider the problem of identifying the clique  given a realization of such a random graph    The best known algorithm provably finds the clique in linear time with high probability  provided $|\sC_N|\ge 1 261\sqrt{N}$ \cite{dekel2011finding}  Spectral methods can be shown to fail on cliques smaller than $\sqrt{N}$  In this paper we describe a nearly linear time algorithm that succeeds with high probability for $|\sC_N|\ge (1+\eps)\sqrt{N/e}$ for any $\eps>0$  This is the first algorithm that provably improves over spectral methods    We further generalize the hidden clique problem to other background graphs (the standard case corresponding to the complete graph on $N$ vertices)  For large girth regular graphs of degree $(\Delta+1)$ we prove that `local' algorithms succeed if $|\sC_N|\ge (1+\eps)N/\sqrt{e\Delta}$ and fail if $|\sC_N|\le(1 \eps)N/\sqrt{e\Delta}$ ,0,0,0,1,0
770,Not Applicable,We show how to exploit symmetries of a graph to efficiently compute the fastest mixing Markov chain on the graph (i e   find the transition probabilities on the edges to minimize the second largest eigenvalue modulus of the transition probability matrix)  Exploiting symmetry can lead to significant reduction in both the number of variables and the size of matrices in the corresponding semidefinite program  thus enable numerical solution of large scale instances that are otherwise computationally infeasible  We obtain analytic or semi analytic results for particular classes of graphs  such as edge transitive and distance transitive graphs  We describe two general approaches for symmetry exploitation  based on orbit theory and block diagonalization  respectively  We also establish the connection between these two approaches ,0,0,0,1,0
771,Not Applicable,We present a discussion on some physical aspects of gravitational collapse which is based on a list of questions related to relevant issues in the study of that phenomenon  Providing answers to those questions we bring out the role played by different physical processes in the dynamics of spherical collapse ,0,0,0,1,0
772,Not Applicable,SOM is a type of unsupervised learning where the goal is to discover some underlying structure of the data  In this paper  a new extraction method based on the main idea of Concurrent Self Organizing Maps (CSOM)  representing a winner takes all collection of small SOM networks is proposed  Each SOM of the system is trained individually to provide best results for one class only  The experiments confirm that the proposed features based CSOM is capable to represent image content better than extracted features based on a single big SOM and these proposed features improve the final decision of the CAD  Experiments held on Mammographic Image Analysis Society (MIAS) dataset ,0,0,0,1,0
773,Not Applicable,After a more than decade long period of relatively little research activity in the area of recurrent neural networks  several new developments will be reviewed here that have allowed substantial progress both in understanding and in technical solutions towards more efficient training of recurrent networks  These advances have been motivated by and related to the optimization issues surrounding deep learning  Although recurrent networks are extremely powerful in what they can in principle represent in terms of modelling sequences their training is plagued by two aspects of the same issue regarding the learning of long term dependencies  Experiments reported here evaluate the use of clipping gradients  spanning longer time ranges with leaky integration  advanced momentum techniques  using more powerful output probability models  and encouraging sparser gradients to help symmetry breaking and credit assignment  The experiments are performed on text and music data and show off the combined effects of these techniques in generally improving both training and test error ,0,0,0,1,0
774,Not Applicable,The ever increasing quantity and complexity of scientific production have made it difficult for researchers to keep track of advances in their own fields  This  together with growing popularity of online scientific communities  calls for the development of effective information filtering tools  We propose here a method to simultaneously compute reputation of users and quality of scientific artifacts in an online scientific community  Evaluation on artificially generated data and real data from the Econophysics Forum is used to determine the method best performing variants  We show that when the method is extended by considering author credit  its performance improves on multiple levels  In particular  top papers have higher citation count and top authors have higher $h$ index than top papers and top authors chosen by other algorithms ,0,0,0,1,0
775,Not Applicable,This paper reviews recent developments of robust estimation in linear time series models  with short and long memory correlation structures  in the presence of additive outliers  Based on the manuscripts Fajardo et al  (2009) and L\'evy Leduc et al  (2011a)  the emphasis in this paper is given in the following directions; the influence of additive outliers in the estimation of a time series  the asymptotic properties of a robust autocovariance function and a robust semiparametric estimation method of the fractional parameter d in ARFIMA(p  d  q) models  Some simulations are used to support the use of the robust method when a time series has additive outliers  The invariance property of the estimators for the first difference in ARFIMA model with outliers is also discussed  In general  the robust long memory estimator leads to be outlier resistant and is invariant to first differencing ,0,0,0,1,0
776,Not Applicable,The principal time properties   the one dimensionality and the irreversibility    the space metric properties and the spatial temporal principles of the theory of the relativity are deduced from three natural logic properties of the information  obtained by a physics device  Hence  the transformations of the complete Poincare group are deduced from that ,0,0,0,1,0
777,Not Applicable,Main characteristics of Google Scholar Metrics new version (july 2013) are presented  We outline the novelties and the weaknesses detected after a first analysis  As main conclusion  we remark the lack of new functionalities with respect to last editions  as the only modification is the update of the timeframe (2008 2012)  Hence  problems pointed out in our last reviews still remain active  Finally  it seems Google Scholar Metrics will be updated in a yearly basis,0,0,0,1,0
778,Not Applicable,Gaussian graphical models represent the backbone of the statistical toolbox for analyzing continuous multivariate systems  However  due to the intrinsic properties of the multivariate normal distribution  use of this model family may hide certain forms of context specific independence that are natural to consider from an applied perspective  Such independencies have been earlier introduced to generalize discrete graphical models and Bayesian networks into more flexible model families  Here we adapt the idea of context specific independence to Gaussian graphical models by introducing a stratification of the Euclidean space such that a conditional independence may hold in certain segments but be absent elsewhere  It is shown that the stratified models define a curved exponential family  which retains considerable tractability for parameter estimation and model selection ,0,0,0,1,0
779,Not Applicable,Recently  connections have been explored between the complexity of finite problems in graph theory and the complexity of their infinite counterparts  As is shown in our paper (and in independent work of Tirza Hirst and D  Harel from a different angle) there is no firm connection between these complexities  namely finite problems of equal complexity can have radically different complexity for the infinite versions and vice versa  Furthermore  the complexity of an infinite counterpart can depend heavily on precisely how the finite problem is rephrased in the infinite case    The finite problems we address include colorability of graphs and existence of subgraph isomorphisms  In particular  we give three infinite versions of the 3 colorability problem that vary considerably in their recursion theoretic and proof theoretic complexity  Additionally  we show that three subgraph isomorphism problems of varying finite complexity have infinite versions with identical recursion theoretic and proof theoretic content ,0,0,0,1,0
780,Not Applicable,We present a generic approach for treating the effect of nuclear motion in the high order harmonic generation from polyatomic molecules  Our procedure relies on a separation of nuclear and electron dynamics where we account for the electronic part using the Lewenstein model and nuclear motion enters as a nuclear correlation function  We express the nuclear correlation function in terms of Franck Condon factors which allows us to decompose nuclear motion into modes and identify the modes that are dominant in the high order harmonic generation process  We show results for the isotopes CH$_4$ and CD$_4$ and thereby provide direct theoretical support for a recent experiment [Baker {\it et al }  Science {\bf 312}  424 (2006)] that uses high order harmonic generation to probe the ultra fast structural nuclear rearrangement of ionized methane ,0,0,0,1,0
781,Not Applicable,The problem of distributed learning and channel access is considered in a cognitive network with multiple secondary users  The availability statistics of the channels are initially unknown to the secondary users and are estimated using sensing decisions  There is no explicit information exchange or prior agreement among the secondary users  We propose policies for distributed learning and access which achieve order optimal cognitive system throughput (number of successful secondary transmissions) under self play  i e   when implemented at all the secondary users  Equivalently  our policies minimize the regret in distributed learning and access  We first consider the scenario when the number of secondary users is known to the policy  and prove that the total regret is logarithmic in the number of transmission slots  Our distributed learning and access policy achieves order optimal regret by comparing to an asymptotic lower bound for regret under any uniformly good learning and access policy  We then consider the case when the number of secondary users is fixed but unknown  and is estimated through feedback  We propose a policy in this scenario whose asymptotic sum regret which grows slightly faster than logarithmic in the number of transmission slots ,0,0,0,1,0
782,Not Applicable,Handling visual complexity is a challenging problem in visualization owing to the subjectiveness of its definition and the difficulty in devising generalizable quantitative metrics  In this paper we address this challenge by measuring the visual complexity of two common forms of cluster based visualizations: scatter plots and parallel coordinatess  We conceptualize visual complexity as a form of visual uncertainty  which is a measure of the degree of difficulty for humans to interpret a visual representation correctly  We propose an algorithm for estimating visual complexity for the aforementioned visualizations using Allen interval algebra  We first establish a set of primitive 2 cluster cases in scatter plots and another set for parallel coordinatess based on symmetric isomorphism  We confirm that both are the minimal sets and verify the correctness of their members computationally  We score the uncertainty of each primitive case based on its topological properties  including the existence of overlapping regions  splitting regions and meeting points or edges  We compare a few optional scoring schemes against a set of subjective scores by humans  and identify the one that is the most consistent with the subjective scores  Finally  we extend the 2 cluster measure to k cluster measure as a general purpose estimator of visual complexity for these two forms of cluster based visualization ,0,0,0,1,0
783,Not Applicable,Spiking Neural P systems  SNP systems for short  are biologically inspired computing devices based on how neurons perform computations  SNP systems use only one type of symbol  the spike  in the computations  Information is encoded in the time differences of spikes or the multiplicity of spikes produced at certain times  SNP systems with delays (associated with rules) and those without delays are two of several Turing complete SNP system variants in literature  In this work we investigate how restricted forms of SNP systems with delays can be simulated by SNP systems without delays  We show the simulations for the following spike routing constructs: sequential  iteration  join  and split ,0,0,0,1,0
784,Not Applicable,We propose maximum likelihood estimation for learning Gaussian graphical models with a Gaussian (ell_2^2) prior on the parameters  This is in contrast to the commonly used Laplace (ell_1) prior for encouraging sparseness  We show that our optimization problem leads to a Riccati matrix equation  which has a closed form solution  We propose an efficient algorithm that performs a singular value decomposition of the training data  Our algorithm is O(NT^2) time and O(NT) space for N variables and T samples  Our method is tailored to high dimensional problems (N gg T)  in which sparseness promoting methods become intractable  Furthermore  instead of obtaining a single solution for a specific regularization parameter  our algorithm finds the whole solution path  We show that the method has logarithmic sample complexity under the spiked covariance model  We also propose sparsification of the dense solution with provable performance guarantees  We provide techniques for using our learnt models  such as removing unimportant variables  computing likelihoods and conditional distributions  Finally  we show promising results in several gene expressions datasets ,0,0,0,1,0
785,Not Applicable,We investigate the effect of shear in the flow of charged particle equilibria that are unstable to the Coherent Synchrotron Radiation (CSR) instability    Shear may act to quench this instability because it acts to limit the size of the region with a fixed phase relation between emitters    The results are important for the understanding of astrophysical sources of coherent radiation where shear in the flow is likely ,0,0,0,1,0
786,Not Applicable,In this paper  concept of possibility neutrosophic soft set and its operations are defined  and their properties are studied  An application of this theory in decision making is investigated  Also a similarity measure of two possibility neutrosophic soft sets is introduced and discussed  Finally an application of this similarity measure is given to select suitable person for position in a firm ,0,0,0,1,0
787,Not Applicable,In this paper we establish a Hermite  Hadamard type inequality for operator preinvex functions and an estimate of the right hand side of a Hermite  Hadamard type inequality in which some operator preinvex functions of selfadjoint operators in Hilbert spaces are involved ,0,0,0,1,0
788,Not Applicable,After negative temperature is restated  we find that it will derive necessarily decrease of entropy  Negative temperature is based on the Kelvin scale and the condition dU>0 and dS<0  Conversely  there is also negative temperature for dU<0 and dS>0  But  negative temperature is contradiction with usual meaning of temperature and with some basic concepts of physics and mathematics  It is a question in nonequilibrium thermodynamics  We proposed a possibility of decrease of entropy due to fluctuation magnified and internal interactions in some isolated systems  From this we discuss some possible examples and theories ,0,0,0,1,0
789,Not Applicable,In many important applications    such as search engines and relational database systems    data is stored in the form of arrays of integers  Encoding and  most importantly  decoding of these arrays consumes considerable CPU time  Therefore  substantial effort has been made to reduce costs associated with compression and decompression  In particular  researchers have exploited the superscalar nature of modern processors and SIMD instructions  Nevertheless  we introduce a novel vectorized scheme called SIMD BP128 that improves over previously proposed vectorized approaches  It is nearly twice as fast as the previously fastest schemes on desktop processors (varint G8IU and PFOR)  At the same time  SIMD BP128 saves up to 2 bits per integer  For even better compression  we propose another new vectorized scheme (SIMD FastPFOR) that has a compression ratio within 10% of a state of the art scheme (Simple 8b) while being two times faster during decoding ,0,0,0,1,0
790,Not Applicable,We extend the Falceto Zambon version of Marsden Ratiu Poisson reduction to Poisson quasi Nijenhuis structures with background on manifolds  We define gauge transformations of Poisson quasi Nijenhuis structures with background  study some of their properties and show that they are compatible with reduction procedure  We use gauge transformations to construct Poisson quasi Nijenhuis structures with background ,0,0,0,1,0
791,Not Applicable,This paper gives an account of our progress towards performing femtosecond time resolved photoelectron diffraction on gas phase molecules in a pump probe setup combining optical lasers and an X ray Free Electron Laser  We present results of two experiments aimed at measuring photoelectron angular distributions of laser aligned 1 ethynyl 4 fluorobenzene (C8H5F) and dissociating  laseraligned 1 4 dibromobenzene (C6H4Br2) molecules and discuss them in the larger context of photoelectron diffraction on gas phase molecules  We also show how the strong nanosecond laser pulse used for adiabatically laser aligning the molecules influences the measured electron and ion spectra and angular distributions  and discuss how this may affect the outcome of future time resolved photoelectron diffraction experiments ,0,0,0,1,0
792,Not Applicable,Persistent homology is a widely used tool in Topological Data Analysis that encodes multiscale topological information as a multi set of points in the plane called a persistence diagram  It is difficult to apply statistical theory directly to a random sample of diagrams  Instead  we can summarize the persistent homology with the persistence landscape  introduced by Bubenik  which converts a diagram into a well behaved real valued function  We investigate the statistical properties of landscapes  such as weak convergence of the average landscapes and convergence of the bootstrap  In addition  we introduce an alternate functional summary of persistent homology  which we call the silhouette  and derive an analogous statistical theory ,0,0,0,1,0
793,Not Applicable,Almost sure asymptotic stabilization of a discrete time switched stochastic system is investigated  Information on the active operation mode of the switched system is assumed to be available for control purposes only at random time instants  We propose a stabilizing feedback control framework that utilizes the information obtained through mode observations  We first consider the case where stochastic properties of mode observation instants are fully known  We obtain sufficient asymptotic stabilization conditions for the closed loop switched stochastic system under our proposed control law  We then explore the case where exact knowledge of the stochastic properties of mode observation instants is not available  We present a set of alternative stabilization conditions for this case  The results for both cases are predicated on the analysis of a sequence valued process that encapsulates the stochastic nature of the evolution of active operation mode between mode observation instants  Finally  we demonstrate the efficacy of our results with numerical examples ,0,0,0,1,0
794,Not Applicable,Over the last few decades  climate scientists have devoted much effort to the development of large numerical models of the atmosphere and the ocean  While there is no question that such models provide important and useful information on complicated aspects of atmosphere and ocean dynamics  skillful prediction also requires a phenomenological approach  particularly for very slow processes  such as glacial interglacial cycles  Phenomenological models are often represented as low order dynamical systems  These are tractable  and a rich source of insights about climate dynamics  but they also ignore large bodies of information on the climate system  and their parameters are generally not operationally defined  Consequently  if they are to be used to predict actual climate system behaviour  then we must take very careful account of the uncertainty introduced by their limitations  In this paper we consider the problem of the timing of the next glacial inception  about which there is on going debate  Our model is the three dimensional stochastic system of Saltzman and Maasch (1991)  and our inference takes place within a Bayesian framework that allows both for the limitations of the model as a description of the propagation of the climate state vector  and for parametric uncertainty  Our inference takes the form of a data assimilation with unknown static parameters  which we perform with a variant on a Sequential Monte Carlo technique (`particle filter')  Provisional results indicate peak glacial conditions in 60 000 years ,0,0,0,1,0
795,Not Applicable,We introduce the notion of graphic cocircuits and show that a large class of regular matroids with graphic cocircuits belongs to the class of signed graphic matroids  Moreover  we provide an algorithm which determines whether a cographic matroid with graphic cocircuits is signed graphic or not ,0,0,0,1,0
796,Not Applicable,We have investigated the non static Lorentzian Wormhole model in presence of anisotropic pressure  We have presented some exact solutions of Einstein equations for anisotropic pressure case  Introducing two EoS parameters we have shown that these solutions give very rich dynamics of the universe yielding to the different expansion history of it in the $r$   direction and in the $T$   direction  The corresponding explicit forms of the shape function $b(r)$ is presented We have shown that the Einstein field equations and unified first law are equivalent for the dynamical wormhole model  The first law of thermodynamics has been derived by using the Unified first law  The physical quantities including surface gravity and the temperature are derived for the wormhole  Here we have obtained all the results without any choice of the shape function  The validity of generalized second law (GSL) of thermodynamics has been examined at apparent and event horizons for the evolving Lorentzian wormhole ,0,0,0,1,0
797,Not Applicable,We study losses for binary classification and class probability estimation and extend the understanding of them from margin losses to general composite losses which are the composition of a proper loss with a link function  We characterise when margin losses can be proper composite losses  explicitly show how to determine a symmetric loss in full from half of one of its partial losses  introduce an intrinsic parametrisation of composite binary losses and give a complete characterisation of the relationship between proper losses and ``classification calibrated'' losses  We also consider the question of the ``best'' surrogate binary loss  We introduce a precise notion of ``best'' and show there exist situations where two convex surrogate losses are incommensurable  We provide a complete explicit characterisation of the convexity of composite binary losses in terms of the link function and the weight function associated with the proper loss which make up the composite loss  This characterisation suggests new ways of ``surrogate tuning''  Finally  in an appendix we present some new algorithm independent results on the relationship between properness  convexity and robustness to misclassification noise for binary losses and show that all convex proper losses are non robust to misclassification noise ,0,0,0,1,0
798,Not Applicable,In this paper we consider a semigroup of completely positive maps $\tau=(\tau_t t \ge 0)$ with a faithful normal invariant state $\phi$ on a type $II_1$ factor $\cla_0$ and propose an index theory  We :achieve this via a more general Kolmogorov type of construction for stationary Markov processes which naturally associate a nested isomorphic von Neumann algebras  In particular this construction generalizes well known Jones construction associated with a sub factor of type II$_1$ factor ,0,0,0,1,0
799,Not Applicable,Sparse systems are usually parameterized by a tuning parameter that determines the sparsity of the system  How to choose the right tuning parameter is a fundamental and difficult problem in learning the sparse system  In this paper  by treating the the tuning parameter as an additional dimension  persistent homological structures over the parameter space is introduced and explored  The structures are then further exploited in speeding up the computation using the proposed soft thresholding technique  The topological structures are further used as multivariate features in the tensor based morphometry (TBM) in characterizing white matter alterations in children who have experienced severe early life stress and maltreatment  These analyses reveal that stress exposed children exhibit more diffuse anatomical organization across the whole white matter region ,0,0,0,1,0
800,Not Applicable,The existence of incentive compatible computationally efficient protocols for combinatorial auctions with decent approximation ratios is the paradigmatic problem in computational mechanism design  It is believed that in many cases good approximations for combinatorial auctions may be unattainable due to an inherent clash between truthfulness and computational efficiency  However  to date  researchers lack the machinery to prove such results  In this paper  we present a new approach that we believe holds great promise for making progress on this important problem  We take the first steps towards the development of new technologies for lower bounding the VC dimension of k tuples of disjoint sets  We apply this machinery to prove the first computational complexity inapproximability results for incentive compatible mechanisms for combinatorial auctions  These results hold for the important class of VCG based mechanisms  and are based on the complexity assumption that NP has no polynomial size circuits ,0,0,0,1,0
